x1,x2,x3,x4,x5,x6,x7
-0.5872018884953396,0.06156014799509575,0.9697377601522775,1.3595483021225434,0.19752158799808783,-0.4159014993664117,1.0930662282180306
1.3280231599371721,1.1040713073543291,1.3276569456358747,-0.33672669145131306,-0.6472437508169884,-0.2335762391641565,1.500318687162354
-0.21939142016932198,1.125851631049759,0.17180270749362456,0.06075065170292209,-1.0479089613170651,-1.684938850671278,0.9624106342552832
-0.4133302504866924,0.7663992525819907,0.019994360028261857,0.46265446661641557,-0.2992409658169272,-1.875683139352279,0.5912996997598939
0.20629922158697364,-0.2230209302254162,-0.5565664508971054,0.6197926040162723,0.6926877711700604,-1.5214299332593615,-0.6519374360292794
1.8509701604634743,-0.05335843477263904,-1.177445247110383,0.08502092186880253,0.2106288611428565,-0.8246765579619386,-1.6954075640532016
0.015148314206405843,0.3997710124189786,0.607911806829191,-0.03753555450465135,-0.8906803947782966,0.6869821869359246,-2.4235886574427674
-1.4937423411231927,-0.09116143245313403,0.6981244290047672,0.4983128719431892,-0.7752610578643324,-0.06710948179676088,-2.136531590731534
1.5742844091220778,-0.8551740511102225,0.6365271971051676,1.2618774122125282,-0.22413259410415085,-0.1020823394798496,0.23505829001838735
-0.6835905466298883,0.11099868309928432,1.068116433026364,0.7407536745666106,0.20516767676209918,-0.07192281930415816,-0.10173471279030881
0.09135968440992683,1.3674847184177072,0.08030718681980531,-0.9787313555864772,-0.8775219563904524,-0.22458901230103048,-0.11569869973199966
-1.6375682580664668,-0.734818979378654,0.3977183821181855,-2.545300421352449,-1.0181446012415853,-0.2654764588832152,-0.006471413913483952
0.34187362411087596,-2.1767631430579817,0.30157759677245166,-2.246051285676845,0.002149918893235155,0.06617998400022344,0.7819571613990074
1.7974135858656364,-0.9153394420896618,-0.7066935787461341,-0.8912964483057848,0.7475398009844676,-0.5058361670369254,0.0957034410043053
0.09170465375639805,-0.06381533986304502,-0.25413631174526835,-0.23697913763368025,1.0452348426256513,-0.13515467781085974,-0.9148995557026289
0.8460653799188765,-0.008674232570264088,0.7697136663430416,0.1585222857350509,0.8737132887499784,1.3277429188411547,-0.23219064273025625
-0.2997879458829634,0.3070960304864746,0.9614679277711682,0.13104379239363845,0.5453496230509529,1.6617140328744606,-0.011598588039835317
0.35422770907400597,-0.22287022656554395,0.7212596719396586,0.5405774991092342,-0.06146269024421922,1.8092551996926132,0.8369302997178893
-0.8736678206499672,-1.85741325836411,-0.8725031961519196,1.4137457388310153,-0.804035082411682,0.59665059794516,0.6526454333379427
-0.6441604164176266,-0.6838517453092956,-2.670267790419274,0.8738075143636203,-1.338417067909922,0.519641986211184,0.6567145685541189
0.04888246492922502,2.4199881605767937,-2.0561204762400638,-0.7617252249906453,0.09140009470577687,1.7051076716439735,0.4675422019699618
-1.693811479460771,0.22304027177907043,-0.4381830197295892,-0.17206161597999692,3.37265565681246,-0.44489740175647063,0.4164122157681196
