x1,x2,x3,x4,x5,x6,x7,x8
3.3996350899962943e-7,1.6057973414385656e-6,1.0883300754738538e-5,4.3072749925534246e-5,0.00012238263171368278,0.00025099266910852836,0.0003583033428422397,6.911826750178266e-5
1.6057973414385656e-6,8.560544123115477e-6,6.612380623729416e-5,0.00027910626255578483,0.0008202274804845894,0.0017109167598769917,0.002458968766969115,0.00049157879912949
1.0883300754738538e-5,6.612380623729416e-5,0.0006192433987262391,0.0029336747327985656,0.009185917294533223,0.019787392523704785,0.028806633132776985,0.006159431976309208
4.3072749925534246e-5,0.00027910626255578483,0.0029336747327985656,0.015343817320458163,0.05138597166355122,0.11483059274769726,0.16969617869833495,0.039279750546545575
0.00012238263171368278,0.0008202274804845894,0.009185917294533223,0.05138597166355122,0.1829510800952374,0.4251411922896161,0.6389120284933192,0.16208561145234007
0.00025099266910852836,0.0017109167598769917,0.019787392523704785,0.11483059274769726,0.4251411922896161,1.0172484355828342,1.5495001309937797,0.4246873969994211
0.0003583033428422397,0.002458968766969115,0.028806633132776985,0.16969617869833495,0.6389120284933192,1.5495001309937797,2.3757858168685093,0.677489147617367
6.911826750178266e-5,0.00049157879912949,0.006159431976309208,0.039279750546545575,0.16208561145234007,0.4246873969994211,0.677489147617367,0.2506368444647618
2.3409309057530466e-7,1.0989044196417107e-6,7.434529137999855e-6,2.9402172687796033e-5,8.33706824563205e-5,0.00017057714942717613,0.00024320413628003563,4.6574426305709414e-5
1.0989044196417107e-6,5.865703053754843e-6,4.585932103882274e-5,0.0001948809396429202,0.0005737149542737717,0.001196058903513635,0.0017181236831024015,0.00034239100579967774
7.434529137999855e-6,4.585932103882274e-5,0.00045091880346943294,0.0022016501664802565,0.0069883959967276445,0.01513048820723809,0.022064437344729335,0.004758062098307143
2.9402172687796033e-5,0.0001948809396429202,0.0022016501664802565,0.01212152881297564,0.04167326508830833,0.09416915285703385,0.13972633417486857,0.033006753126018015
8.33706824563205e-5,0.0005737149542737717,0.0069883959967276445,0.04167326508830833,0.15380344164539592,0.3632890863651735,0.5492901376672954,0.1436277387679278
0.00017057714942717613,0.001196058903513635,0.01513048820723809,0.09416915285703385,0.3632890863651735,0.8862541590594628,1.3598887378833393,0.38638574776537027
0.00024320413628003563,0.0017181236831024015,0.022064437344729335,0.13972633417486857,0.5492901376672954,1.3598887378833393,2.1014763574818223,0.6227082438656351
4.6574426305709414e-5,0.00034239100579967774,0.004758062098307143,0.033006753126018015,0.1436277387679278,0.38638574776537027,0.6227082438656351,0.24186846838215725
3.147986675114018e-7,1.4603195854972456e-6,9.778512256680837e-6,3.8546845203900635e-5,0.00010930242551301803,0.00022378972969661683,0.0003191487975087816,6.104626513479054e-5
1.4603195854972456e-6,7.61735129492795e-6,5.816663815129459e-5,0.00024489673550978815,0.0007188794813047101,0.0014976185464587804,0.0021505770203476657,0.0004266796090813865
9.778512256680837e-6,5.816663815129459e-5,0.000544088314010464,0.0025910482142753187,0.008137160072103754,0.017539282405767295,0.025530017790995212,0.005437338082005462
3.8546845203900635e-5,0.00024489673550978815,0.0025910482142753187,0.01371970880521892,0.04629456954441017,0.10374591765420323,0.15341701464110594,0.03551644795134564
0.00010930242551301803,0.0007188794813047101,0.008137160072103754,0.04629456954441017,0.1668093121981536,0.3897251278223197,0.5866534706428927,0.14958971709373992
0.00022378972969661683,0.0014976185464587804,0.017539282405767295,0.10374591765420323,0.3897251278223197,0.9391410154089368,1.4338563603389731,0.39637955373626665
0.0003191487975087816,0.0021505770203476657,0.025530017790995212,0.15341701464110594,0.5866534706428927,1.4338563603389731,2.2042056801386933,0.6349172522015136
6.104626513479054e-5,0.0004266796090813865,0.005437338082005462,0.03551644795134564,0.14958971709373992,0.39637955373626665,0.6349172522015136,0.23924976893975602
3.398267963632415e-7,1.6085017429302121e-6,1.0921727872727773e-5,4.327683587045031e-5,0.0001230295142281621,0.0002522751266355484,0.000360035810487884,6.932365051311964e-5
1.6085017429302121e-6,8.58434213412384e-6,6.629933037426103e-5,0.00027986528199950336,0.0008223599153946449,0.0017144083644910697,0.002462906459954381,0.000491050011113627
1.0921727872727773e-5,6.629933037426103e-5,0.0006179590319928631,0.0029199545029838154,0.00912876485695148,0.019637981224225227,0.028567182312040557,0.006082721229495915
4.327683587045031e-5,0.00027986528199950336,0.0029199545029838154,0.015213092646797028,0.050849668761964624,0.11345864427299049,0.16752560509960746,0.03861480640796247
0.0001230295142281621,0.0008223599153946449,0.00912876485695148,0.050849668761964624,0.18075765871776736,0.41952132867323627,0.6299974323957889,0.15935270205858637
0.0002522751266355484,0.0017144083644910697,0.019637981224225227,0.11345864427299049,0.41952132867323627,1.0027976168194455,1.5265118466457948,0.41770905320415436
0.000360035810487884,0.002462906459954381,0.028567182312040557,0.16752560509960746,0.6299974323957889,1.5265118466457948,2.3391573991973305,0.6664725296922086
6.932365051311964e-5,0.000491050011113627,0.006082721229495915,0.03861480640796247,0.15935270205858637,0.41770905320415436,0.6664725296922086,0.24858738355592297
2.9728742937268087e-7,1.4263362033495454e-6,9.787365573182176e-6,3.895748096104727e-5,0.00011104566867356475,0.0002281884944410864,0.00032606343732094484,6.347255527045755e-5
1.4263362033495454e-6,7.798691457500839e-6,6.152916880921949e-5,0.0002621389917776744,0.0007741337535243135,0.001619232998894458,0.0023301820993807056,0.00047084753763328873
9.787365573182176e-6,6.152916880921949e-5,0.0005933792452150124,0.0028432974101872044,0.008950342584344696,0.01933486863342175,0.028184513548887007,0.006091077140896225
3.895748096104727e-5,0.0002621389917776744,0.0028432974101872044,0.015026566245956939,0.050538788190273624,0.11319327139740637,0.1674569027540701,0.039134403472570314
0.00011104566867356475,0.0007741337535243135,0.008950342584344696,0.050538788190273624,0.18059933345030157,0.42054750225772797,0.6326685523254804,0.1620743269104594
0.0002281884944410864,0.001619232998894458,0.01933486863342175,0.11319327139740637,0.42054750225772797,1.0083719052274231,1.5376701456901065,0.4258786901979752
0.00032606343732094484,0.0023301820993807056,0.028184513548887007,0.1674569027540701,0.6326685523254804,1.5376701456901065,2.360371797732864,0.68058712259397
6.347255527045755e-5,0.00047084753763328873,0.006091077140896225,0.039134403472570314,0.1620743269104594,0.4258786901979752,0.68058712259397,0.2562485789496358
2.4737142795645924e-7,1.15973787420608e-6,7.838775440672e-6,3.100788560008196e-5,8.799771414448647e-5,0.0001801857747217742,0.0002569764455166338,4.9270796479480515e-5
1.15973787420608e-6,6.14666011822418e-6,4.763172816251628e-5,0.0002016561860400846,0.0005929620421673362,0.00123592117695599,0.0017751606107064412,0.00035338664454192127
7.838775440672e-6,4.763172816251628e-5,0.0004577676857185616,0.0022121624807665712,0.006993800455807615,0.0151201900856032,0.02203577723045578,0.004735067518076277
3.100788560008196e-5,0.0002016561860400846,0.0022121624807665712,0.012034824373840557,0.041224599640053594,0.09306244938422228,0.1380241799375902,0.03252423508550069
8.799771414448647e-5,0.0005929620421673362,0.006993800455807615,0.041224599640053594,0.1517869612301415,0.35846051670054574,0.5419040537655435,0.14151981618943577
0.0001801857747217742,0.00123592117695599,0.0151201900856032,0.09306244938422228,0.35846051670054574,0.8747263708850487,1.3421808342874435,0.3811343327513931
0.0002569764455166338,0.0017751606107064412,0.02203577723045578,0.1380241799375902,0.5419040537655435,1.3421808342874435,2.074167610336511,0.6144644731231902
4.9270796479480515e-5,0.00035338664454192127,0.004735067518076277,0.03252423508550069,0.14151981618943577,0.3811343327513931,0.6144644731231902,0.23950862087998884
2.798682949391866e-7,1.3163085118065355e-6,8.91302755638493e-6,3.5303235702919094e-5,0.00010030289670166919,0.00020556526205080372,0.0002933278843183569,5.6458479382613934e-5
1.3163085118065355e-6,6.9870657236332095e-6,5.402501373873693e-5,0.00022850513734126992,0.0006718685691160855,0.0014007802293374372,0.002012538860788684,0.000401656082693912
8.91302755638493e-6,5.402501373873693e-5,0.0005111961208743069,0.0024445985867830914,0.007688224809234096,0.016583654955958958,0.024151698667628934,0.005175851013848255
3.5303235702919094e-5,0.00022850513734126992,0.0024445985867830914,0.013033145140404764,0.04414861219644379,0.09915356142621627,0.14679958438043494,0.03432448431863307
0.00010030289670166919,0.0006718685691160855,0.007688224809234096,0.04414861219644379,0.16012764537606552,0.3755892620732226,0.5664973048674349,0.14652207725308006
0.00020556526205080372,0.0014007802293374372,0.016583654955958958,0.09915356142621627,0.3755892620732226,0.909754836723337,1.39255668197423,0.3916033893864967
0.0002933278843183569,0.002012538860788684,0.024151698667628934,0.14679958438043494,0.5664973048674349,1.39255668197423,2.1468222421323437,0.6298897440823437
5.6458479382613934e-5,0.000401656082693912,0.005175851013848255,0.03432448431863307,0.14652207725308006,0.3916033893864967,0.6298897440823437,0.24273715400459128
3.0940783888857696e-7,1.4539325729905353e-6,9.82551021536215e-6,3.8850978786733706e-5,0.00011029845436918624,0.0002260440417971889,0.00032257052619548285,6.215801905263135e-5
1.4539325729905353e-6,7.726725975339745e-6,5.978632199686169e-5,0.0002527999945799222,0.0007433563048632174,0.001550500396532699,0.002228213466821359,0.00044565872868011764
9.82551021536215e-6,5.978632199686169e-5,0.0005671979433195399,0.0027095048941518196,0.008516089610393955,0.01837096122418441,0.026757565088583568,0.005741572930385103
3.8850978786733706e-5,0.0002527999945799222,0.0027095048941518196,0.014357199971492861,0.0483971400112096,0.1084525046010823,0.16043204124665858,0.03737073615927828
0.00011029845436918624,0.0007433563048632174,0.008516089610393955,0.0483971400112096,0.17387027722100418,0.4057474841321427,0.610738395457817,0.15641582427704687
0.0002260440417971889,0.001550500396532699,0.01837096122418441,0.1084525046010823,0.4057474841321427,0.9758522539782417,1.4893930538136533,0.41299499280670093
